"Source","Target","Type","Weight"
"MO_074.c_1290.region001","MO_192.c_587.region001","Directed",0.174504071474075
"MO_034.c_1500.region001","MO_074.c_607.region001","Directed",0.226708456873894
"MO_188.c_13518.region001","MO_192.c_1881.region001","Directed",0.182575434446335
"MO_103.c_2051.region001","MO_167.c_6215.region001","Directed",0.169128492474556
"MO_102.c_2937.region001","MO_106.c_493.region001","Directed",0.196774378418922
"MO_074.c_5418.region001","MO_192.c_2934.region001","Directed",0.177611902356148
"MO_007.c_189.region001","MO_133.c_2181.region001","Directed",0.271527796983719
"MO_098.c_1756.region001","MO_098.c_3667.region001","Directed",0.301940470933914
"MO_034.c_1376.region001","MO_167.c_26.region001","Directed",0.169528961181641
"MO_167.c_2506.region001","MO_192.c_1053.region001","Directed",1
"MO_192.c_6805.region001","MO_234.c_5726.region001","Directed",0.289004743099213
"MO_046.c_2645.region001","MO_192.c_1855.region001","Directed",0.207394331693649
"MO_140.c_296.region001","MO_167.c_3407.region001","Directed",0.165186166763306
"MO_133.c_5373.region001","MO_135.c_2991.region001","Directed",0.527863323688507
"MO_192.c_8661.region001","MO_192.c_9150.region001","Directed",0.190486624836922
"MO_082.c_5761.region001","MO_140.c_4799.region001","Directed",0.433619201183319
"MO_140.c_731.region001","MO_167.c_275.region001","Directed",0.340941965579987
"MO_106.c_6506.region001","MO_184.c_11495.region001","Directed",0.165639907121658
"MO_188.c_5668.region001","MO_226.c_1042.region001","Directed",0.201697260141373
"MO_138.c_374.region001","MO_140.c_731.region001","Directed",0.589595675468445
"MO_046.c_2645.region001","MO_192.c_2637.region001","Directed",0.195894137024879
"MO_188.c_13650.region001","MO_192.c_6805.region001","Directed",0.227413028478622
"MO_074.c_4613.region001","MO_077.c_4410.region001","Directed",0.173457533121109
"MO_074.c_4613.region001","MO_192.c_6901.region001","Directed",0.206452816724777
"MO_106.c_6104.region001","MO_202.c_2678.region001","Directed",0.243366956710815
"MO_167.c_6741.region001","MO_192.c_9615.region001","Directed",0.185724511742592
"MO_004.c_938.region001","MO_192.c_6123.region001","Directed",0.23820635676384
"MO_098.c_3667.region001","MO_167.c_26.region001","Directed",0.20510970056057
"MO_133.c_326.region001","MO_135.c_162.region001","Directed",0.5961993932724
"MO_074.c_5418.region001","MO_192.c_4273.region001","Directed",0.245950520038605
"MO_007.c_301.region001","MO_102.c_846.region001","Directed",0.998269975185394
"MO_010.c_5521.region001","MO_082.c_4168.region001","Directed",0.214932203292847
"MO_074.c_4613.region001","MO_192.c_8661.region001","Directed",0.200905069708824
"MO_034.c_1792.region001","MO_103.c_949.region001","Directed",0.209497347474098
"MO_010.c_745.region001","MO_071.c_273.region001","Directed",0.750723361968994
"MO_074.c_5576.region001","MO_103.c_5794.region001","Directed",0.276746839284897
"MO_133.c_5132.region001","MO_197.c_6473.region001","Directed",0.517193615436554
"MB.region.BGC0001164","MO_103.c_2320.region001","Directed",0.169844537973404
"MO_082.c_515.region001","MO_236.c_3733.region001","Directed",0.99823397397995
"MO_046.c_2645.region001","MO_188.c_2044.region001","Directed",0.207996010780334
"MO_074.c_2801.region001","MO_188.c_16515.region001","Directed",0.173030212521553
"MO_197.c_542.region001","MO_236.c_124.region001","Directed",0.227903738617897
"MO_188.c_16116.region001","MO_192.c_1855.region001","Directed",0.275718182325363
"MO_046.c_154.region001","MO_082.c_335.region001","Directed",0.998814761638641
"MO_010.c_16511.region001","MO_074.c_6159.region001","Directed",0.192650258541107
"MO_074.c_4842.region001","MO_133.c_615.region001","Directed",0.163714528083801
"MO_133.c_2400.region001","MO_133.c_7601.region001","Directed",0.640829622745514
"MO_046.c_2430.region001","MO_184.c_179.region001","Directed",0.205826833844185
"MO_077.c_4722.region001","MO_167.c_5248.region001","Directed",0.50694078207016
"MO_035.c_1703.region001","MO_071.c_2682.region001","Directed",0.234641119837761
"MO_082.c_2235.region001","MO_140.c_3636.region001","Directed",0.978261530399323
"MO_098.c_1103.region001","MO_167.c_2102.region001","Directed",0.20417109131813
"MO_074.c_151.region001","MO_074.c_318.region001","Directed",0.515598893165588
"MO_138.c_1620.region001","MO_140.c_1984.region001","Directed",0.952546656131744
"MO_071.c_3652.region001","MO_133.c_1362.region001","Directed",0.629345595836639
"MO_102.c_665.region001","MO_133.c_3777.region001","Directed",0.23300576210022
"MO_046.c_2645.region001","MO_188.c_16601.region001","Directed",0.1629289239645
"MO_138.c_2335.region001","MO_202.c_80.region001","Directed",0.476498931646347
"MO_077.c_3780.region001","MO_138.c_374.region001","Directed",0.605060458183289
"MO_103.c_5735.region001","MO_133.c_4450.region001","Directed",0.176681473851204
"MO_004.c_2269.region001","MO_082.c_5009.region001","Directed",0.302507817745209
"MO_188.c_15044.region001","MO_188.c_8251.region001","Directed",0.184657603502274
"MO_077.c_5399.region001","MO_197.c_7321.region001","Directed",0.295510470867157
"MO_010.c_15468.region001","MO_138.c_971.region001","Directed",0.167517706751823
"MO_098.c_1103.region001","MO_167.c_131.region001","Directed",0.294538557529449
"MO_046.c_2671.region001","MO_098.c_3453.region001","Directed",0.192390754818916
"MO_170.c_151.region001","MO_180.c_2161.region001","Directed",0.933304309844971
"MO_167.c_1241.region001","MO_188.c_175.region001","Directed",0.358926266431808
"MO_074.c_2467.region001","MO_103.c_3481.region001","Directed",0.277750670909882
"MO_167.c_13598.region001","MO_167.c_2727.region001","Directed",0.168343096971512
"MO_074.c_160.region001","MO_077.c_4722.region001","Directed",0.293379992246628
"MO_046.c_2645.region001","MO_188.c_6061.region001","Directed",0.168642565608025
"MO_073.c_2037.region001","MO_133.c_625.region001","Directed",0.175304681062698
"MO_098.c_188.region001","MO_133.c_2591.region001","Directed",0.19738644361496
"MO_102.c_1175.region001","MO_138.c_5123.region001","Directed",0.165459960699081
"MO_167.c_12.region001","MO_188.c_30.region001","Directed",0.191402301192284
"MO_199.c_4226.region001","MO_202.c_1000.region001","Directed",0.182160153985023
"MO_138.c_3228.region001","MO_202.c_1728.region001","Directed",0.385171800851822
"MO_133.c_549.region001","MO_167.c_6295.region001","Directed",0.202460959553719
"MO_167.c_5441.region001","MO_167.c_8717.region001","Directed",0.170497924089432
"MO_007.c_6856.region001","MO_035.c_1583.region001","Directed",0.172658547759056
"MO_188.c_3337.region001","MO_188.c_3342.region001","Directed",0.361674278974533
"MO_133.c_4450.region001","MO_197.c_850.region001","Directed",0.313174933195114
"MO_103.c_6100.region001","MO_188.c_5711.region001","Directed",0.264608889818192
"MO_007.c_189.region001","MO_138.c_334.region001","Directed",0.939026951789856
"MO_010.c_10747.region001","MO_135.c_553.region001","Directed",0.357551842927933
"MO_082.c_1011.region001","MO_103.c_6206.region001","Directed",0.166333481669426
"MO_202.c_497.region001","MO_234.c_2957.region001","Directed",0.245690628886223
"MO_071.c_2188.region001","MO_133.c_1362.region001","Directed",0.369464367628098
"MO_074.c_6730.region001","MO_188.c_13650.region001","Directed",0.17403544485569
"MO_034.c_1407.region001","MO_098.c_35.region001","Directed",0.988316833972931
"MO_046.c_465.region001","MO_197.c_6296.region001","Directed",0.215497061610222
"MO_034.c_1878.region001","MO_167.c_6550.region001","Directed",0.187312886118889
"MO_103.c_6100.region001","MO_188.c_141.region001","Directed",0.178246855735779
"MO_077.c_1903.region001","MO_140.c_7275.region001","Directed",0.370451658964157
"MO_133.c_4797.region001","MO_133.c_7601.region001","Directed",0.399616926908493
"MO_046.c_2671.region001","MO_082.c_1596.region001","Directed",0.249621957540512
"MO_188.c_13222.region001","MO_188.c_8135.region001","Directed",0.181746795773506
"MO_135.c_7332.region001","MO_192.c_3312.region001","Directed",0.160522848367691
"MO_138.c_5976.region001","MO_188.c_187.region001","Directed",0.247369661927223
"MO_207.c_5029.region001","MO_226.c_3115.region001","Directed",0.672959089279175
"MO_074.c_4842.region001","MO_082.c_510.region001","Directed",0.173072949051857
"MB.region.BGC0000656","MO_140.c_3333.region001","Directed",0.25891524553299
"MO_073.c_227.region001","MO_192.c_993.region001","Directed",0.163713008165359
"MO_138.c_6025.region001","MO_167.c_15837.region001","Directed",0.165364131331444
"MO_074.c_5776.region001","MO_103.c_3481.region001","Directed",0.222394734621048
"MO_071.c_3994.region001","MO_188.c_4027.region001","Directed",0.193491235375404
"MO_103.c_3504.region001","MO_167.c_3897.region001","Directed",0.180533513426781
"MO_102.c_520.region001","MO_167.c_6892.region001","Directed",0.219712242484093
"MO_077.c_2818.region001","MO_170.c_43.region001","Directed",0.516692221164703
"MO_167.c_4113.region001","MO_167.c_5727.region001","Directed",0.232182413339615
"MO_192.c_3169.region001","MO_226.c_718.region001","Directed",0.221914321184158
"MO_004.c_1013.region001","MO_138.c_1196.region001","Directed",0.998811781406403
"MO_098.c_35.region001","MO_133.c_4200.region001","Directed",0.372384548187256
"MO_188.c_13378.region001","MO_234.c_3947.region001","Directed",0.204925194382668
"MO_082.c_1011.region001","MO_199.c_3376.region001","Directed",0.227057784795761
"MO_004.c_1988.region001","MO_138.c_5759.region001","Directed",0.284982293844223
"MO_102.c_1175.region001","MO_133.c_1366.region001","Directed",0.533241212368011
"MO_135.c_735.region001","MO_138.c_548.region001","Directed",1
"MO_004.c_488.region001","MO_077.c_2546.region001","Directed",0.251080542802811
"MO_074.c_4842.region001","MO_098.c_2103.region001","Directed",0.218400582671165
"MO_082.c_723.region001","MO_192.c_1257.region001","Directed",0.280814856290817
"MO_074.c_4257.region001","MO_106.c_6104.region001","Directed",0.174015671014786
"MO_004.c_2210.region001","MO_192.c_2637.region001","Directed",0.308466643095016
"MO_077.c_4736.region001","MO_202.c_1738.region001","Directed",0.20702075958252
"MO_133.c_625.region001","MO_135.c_115.region001","Directed",0.271968722343445
"MO_004.c_2815.region001","MO_192.c_5896.region001","Directed",0.233036741614342
"MO_035.c_2715.region001","MO_106.c_6506.region001","Directed",0.199762597680092
"MO_082.c_1088.region001","MO_135.c_11611.region001","Directed",0.230534479022026
"MO_192.c_9192.region001","MO_234.c_3947.region001","Directed",0.289202451705933
"MO_102.c_1175.region001","MO_133.c_2591.region001","Directed",0.564082622528076
"MO_005.c_1202.region001","MO_202.c_2447.region001","Directed",0.212367251515388
"MO_167.c_16022.region001","MO_234.c_1431.region001","Directed",0.164965003728867
"MO_167.c_10224.region001","MO_192.c_9150.region001","Directed",0.169420436024666
"MO_102.c_1965.region001","MO_167.c_2685.region001","Directed",0.183454185724258
"MO_133.c_6833.region001","MO_188.c_18955.region001","Directed",0.171502187848091
"MO_073.c_2037.region001","MO_138.c_2482.region001","Directed",0.185791775584221
"MO_010.c_13494.region001","MO_035.c_3931.region001","Directed",0.338302314281464
"MO_167.c_16022.region001","MO_226.c_949.region001","Directed",0.160064652562141
"MO_074.c_4842.region001","MO_077.c_2818.region001","Directed",0.177868276834488
"MO_098.c_3364.region001","MO_192.c_5458.region001","Directed",0.176121801137924
"MO_071.c_3102.region001","MO_098.c_35.region001","Directed",0.721363246440887
"MO_071.c_6071.region001","MO_103.c_3143.region001","Directed",0.179079547524452
"MO_133.c_429.region001","MO_202.c_497.region001","Directed",0.488207757472992
"MO_082.c_5132.region001","MO_167.c_5830.region001","Directed",0.172932535409927
"MO_167.c_8026.region001","MO_199.c_221.region001","Directed",0.161640241742134
"MO_074.c_3737.region001","MO_192.c_5195.region001","Directed",0.243773370981216
"MO_073.c_584.region001","MO_138.c_1331.region001","Directed",0.853094398975372
"MO_082.c_1444.region001","MO_133.c_3832.region001","Directed",0.989445984363556
"MO_103.c_1421.region001","MO_202.c_710.region001","Directed",0.359096020460129
"MO_188.c_2738.region001","MO_202.c_461.region001","Directed",0.253746062517166
"MO_135.c_7212.region001","MO_188.c_18106.region001","Directed",0.160976424813271
"MO_071.c_4847.region001","MO_188.c_116.region001","Directed",0.194726973772049
"MO_188.c_12444.region001","MO_188.c_6807.region001","Directed",0.201292157173157
"MO_167.c_16022.region001","MO_226.c_1636.region001","Directed",0.167342111468315
"MO_103.c_6100.region001","MO_192.c_5044.region001","Directed",0.204118013381958
"MO_077.c_607.region001","MO_197.c_640.region001","Directed",0.981455385684967
"MO_071.c_3102.region001","MO_197.c_3212.region001","Directed",0.367816597223282
"MO_188.c_4562.region001","MO_188.c_4798.region001","Directed",0.279464274644852
"MO_046.c_6.region001","MO_082.c_714.region001","Directed",0.966879308223724
"MO_004.c_1988.region001","MO_140.c_1700.region001","Directed",0.188253328204155
"MO_077.c_3780.region001","MO_167.c_3407.region001","Directed",0.18793748319149
"MO_046.c_2645.region001","MO_167.c_6550.region001","Directed",0.187312886118889
"MO_074.c_2381.region001","MO_133.c_614.region001","Directed",0.445141226053238
"MO_074.c_6319.region001","MO_192.c_4273.region001","Directed",0.303655356168747
"MO_135.c_13195.region001","MO_188.c_3072.region001","Directed",0.184576332569122
"MO_133.c_648.region001","MO_140.c_1201.region001","Directed",0.570730030536652
"MO_102.c_1996.region001","MO_133.c_1301.region001","Directed",0.867983758449554
"MO_140.c_7846.region001","MO_167.c_97.region001","Directed",0.474917441606522
"MO_082.c_510.region001","MO_102.c_930.region001","Directed",0.581051528453827
"MO_074.c_6319.region001","MO_192.c_2934.region001","Directed",0.200214892625809
"MO_133.c_1729.region001","MO_188.c_896.region001","Directed",0.550368130207062
"MO_138.c_281.region001","MO_188.c_3004.region001","Directed",0.322447746992111
"MO_138.c_4864.region001","MO_140.c_163.region001","Directed",0.172844886779785
"MO_140.c_8802.region001","MO_167.c_3253.region001","Directed",0.178883656859398
"MO_007.c_18119.region001","MO_184.c_1235.region001","Directed",0.440662324428558
"MO_167.c_16022.region001","MO_202.c_827.region001","Directed",0.231999590992928
"MO_042.c_1543.region001","MO_082.c_7628.region001","Directed",0.500361859798431
"MO_074.c_4429.region001","MO_207.c_541.region001","Directed",0.168558791279793
"MO_188.c_10460.region001","MO_188.c_30.region001","Directed",0.507617354393005
"MO_074.c_5417.region001","MO_098.c_1103.region001","Directed",0.254855066537857
"MO_071.c_3994.region001","MO_192.c_4539.region001","Directed",0.184346839785576
"MO_138.c_1248.region001","MO_202.c_2825.region001","Directed",0.807071328163147
"MO_007.c_19034.region001","MO_138.c_3448.region001","Directed",0.291671603918076
"MO_046.c_2645.region001","MO_184.c_20639.region001","Directed",0.169058278203011
"MO_133.c_602.region001","MO_138.c_1248.region001","Directed",0.323821395635605
"MO_077.c_2546.region001","MO_077.c_3635.region001","Directed",0.173598766326904
"MO_010.c_16464.region001","MO_138.c_6025.region001","Directed",0.837309718132019
"MO_103.c_1185.region001","MO_167.c_3555.region001","Directed",0.208322316408157
"MO_007.c_189.region001","MO_197.c_1050.region001","Directed",0.998151838779449
"MO_133.c_2098.region001","MO_192.c_1189.region001","Directed",0.40116411447525
"MO_071.c_3994.region001","MO_192.c_5550.region001","Directed",0.276865512132645
"MO_140.c_1666.region001","MO_140.c_222.region001","Directed",0.260411709547043
"MO_074.c_2445.region001","MO_074.c_5391.region001","Directed",0.172631621360779
"MO_082.c_2470.region001","MO_140.c_582.region001","Directed",0.324285984039307
"MO_138.c_680.region001","MO_202.c_86.region001","Directed",0.822449147701263
"MO_077.c_685.region001","MO_207.c_2274.region001","Directed",0.236275970935822
